iter	Passed	Remaining
6332	42996	24896
6333	43002	24888
6334	43008	24881
6335	43014	24874
6336	43019	24866
6337	43025	24859
6338	43030	24851
6339	43037	24844
6340	43042	24837
6341	43048	24829
6342	43055	24823
6343	43061	24815
6344	43066	24808
6345	43072	24800
6346	43077	24793
6347	43083	24785
6348	43088	24778
6349	43094	24770
6350	43099	24763
6351	43105	24755
6352	43110	24748
6353	43116	24740
6354	43121	24733
6355	43127	24725
6356	43132	24718
6357	43138	24710
6358	43143	24703
6359	43150	24695
6360	43155	24688
6361	43161	24680
6362	43166	24673
6363	43172	24665
6364	43177	24658
6365	43182	24650
6366	43188	24643
6367	43193	24635
6368	43199	24628
6369	43205	24620
6370	43210	24613
6371	43219	24607
6372	43225	24600
6373	43230	24592
6374	43289	24615
6375	43298	24610
6376	43306	24604
6377	43315	24598
6378	43323	24592
6379	43330	24585
6380	43338	24579
6381	43344	24572
6382	43351	24565
6383	43356	24558
6384	43363	24550
6385	43369	24543
6386	43376	24537
6387	43384	24530
6388	43390	24523
6389	43399	24518
6390	43406	24511
6391	43411	24504
6392	43417	24496
6393	43423	24489
6394	43429	24482
6395	43436	24475
6396	43442	24468
6397	43448	24461
6398	43454	24453
6399	43460	24446
6400	43466	24439
6401	43471	24431
6402	43478	24424
6403	43484	24417
6404	43489	24410
6405	43496	24402
6406	43502	24395
6407	43507	24388
6408	43514	24381
6409	43521	24374
6410	43529	24368
6411	43535	24361
6412	43540	24353
6413	43546	24346
6414	43551	24338
6415	43557	24331
6416	43563	24324
6417	43568	24316
6418	43574	24309
6419	43580	24301
6420	43588	24295
6421	43595	24289
6422	43601	24281
6423	43608	24275
6424	43614	24267
6425	43620	24260
6426	43625	24252
6427	43632	24246
6428	43638	24239
6429	43644	24231
6430	43650	24224
6431	43655	24216
6432	43660	24209
6433	43666	24201
6434	43671	24194
6435	43677	24186
6436	43683	24179
6437	43689	24172
6438	43695	24164
6439	43700	24157
6440	43705	24149
6441	43711	24142
6442	43716	24134
6443	43721	24126
6444	43726	24119
6445	43731	24111
6446	43736	24103
6447	43742	24096
6448	43748	24088
6449	43753	24081
6450	43759	24074
6451	43765	24066
6452	43770	24059
6453	43776	24051
6454	43781	24044
6455	43787	24036
6456	43792	24029
6457	43798	24021
6458	43803	24014
6459	43809	24007
6460	43814	23999
6461	43820	23991
6462	43825	23984
6463	43830	23976
6464	43835	23969
6465	43840	23961
6466	43846	23953
6467	43851	23946
6468	43857	23938
6469	43862	23930
6470	43867	23923
6471	43872	23915
6472	43879	23909
6473	43885	23901
6474	43890	23894
6475	43896	23886
6476	43901	23879
6477	43907	23872
6478	43913	23864
6479	43918	23857
6480	43924	23849
6481	43930	23842
6482	43935	23834
6483	43941	23827
6484	43947	23820
6485	43952	23812
6486	43958	23805
6487	43964	23798
6488	43969	23790
6489	43976	23784
6490	43988	23779
6491	43998	23774
6492	44004	23767
6493	44009	23760
6494	44015	23752
6495	44021	23745
6496	44026	23738
6497	44031	23730
6498	44037	23722
6499	44042	23715
6500	44047	23707
6501	44052	23699
6502	44057	23692
6503	44062	23684
6504	44067	23676
6505	44072	23669
6506	44078	23661
6507	44083	23654
6508	44089	23646
6509	44094	23639
6510	44100	23631
6511	44109	23626
6512	44114	23618
6513	44121	23611
6514	44127	23604
6515	44133	23597
6516	44138	23589
6517	44143	23582
6518	44149	23574
6519	44154	23567
6520	44160	23559
6521	44165	23552
6522	44171	23545
6523	44176	23537
6524	44182	23530
6525	44188	23522
6526	44193	23515
6527	44198	23507
6528	44203	23499
6529	44208	23492
6530	44214	23485
6531	44220	23477
6532	44225	23470
6533	44231	23462
6534	44238	23456
6535	44244	23449
6536	44269	23451
6537	44312	23464
6538	44321	23458
6539	44331	23453
6540	44339	23447
6541	44346	23441
6542	44355	23435
6543	44372	23433
6544	44379	23427
6545	44390	23422
6546	44396	23415
6547	44404	23409
6548	44412	23402
6549	44419	23396
6550	44426	23389
6551	44432	23382
6552	44438	23375
6553	44444	23368
6554	44450	23360
6555	44456	23353
6556	44462	23346
6557	44470	23340
6558	44478	23334
6559	44490	23330
6560	44497	23323
6561	44503	23316
6562	44509	23309
6563	44515	23302
6564	44521	23295
6565	44527	23287
6566	44533	23280
6567	44539	23273
6568	44545	23266
6569	44550	23258
6570	44556	23251
6571	44562	23244
6572	44568	23236
6573	44576	23230
6574	44581	23223
6575	44587	23215
6576	44592	23208
6577	44598	23200
6578	44603	23193
6579	44609	23186
6580	44615	23178
6581	44621	23171
6582	44626	23164
6583	44632	23156
6584	44637	23149
6585	44643	23141
6586	44652	23136
6587	44659	23129
6588	44665	23122
6589	44676	23117
6590	44683	23111
6591	44690	23104
6592	44698	23098
6593	44705	23091
6594	44710	23084
6595	44716	23077
6596	44722	23069
6597	44728	23062
6598	44733	23054
6599	44741	23048
6600	44749	23042
6601	44757	23036
6602	44767	23031
6603	44774	23024
6604	44779	23016
6605	44784	23009
6606	44790	23001
6607	44795	22994
6608	44801	22987
6609	44810	22981
6610	44823	22977
6611	44835	22973
6612	44840	22966
6613	44845	22958
6614	44851	22951
6615	44857	22943
6616	44864	22937
6617	44869	22929
6618	44875	22922
6619	44880	22914
6620	44885	22907
6621	44892	22900
6622	44897	22892
6623	44903	22885
6624	44908	22877
6625	44913	22870
6626	44919	22862
6627	44924	22855
6628	44930	22848
6629	44935	22840
6630	44941	22833
6631	44947	22826
6632	44953	22818
6633	44959	22811
6634	44967	22805
6635	44973	22798
6636	44980	22791
6637	44985	22784
6638	44990	22776
6639	44996	22769
6640	45002	22762
6641	45007	22754
6642	45013	22747
6643	45018	22739
6644	45024	22732
6645	45029	22724
6646	45034	22717
6647	45039	22709
6648	45046	22702
6649	45051	22695
6650	45056	22687
6651	45062	22680
6652	45068	22672
6653	45074	22665
6654	45080	22658
6655	45085	22651
6656	45091	22643
6657	45096	22636
6658	45104	22630
6659	45110	22623
6660	45116	22615
6661	45121	22608
6662	45126	22600
6663	45132	22593
6664	45138	22586
6665	45143	22578
6666	45149	22571
6667	45155	22564
6668	45160	22556
6669	45166	22549
6670	45171	22541
6671	45177	22534
6672	45182	22527
6673	45188	22519
6674	45194	22512
6675	45200	22505
6676	45205	22498
6677	45211	22490
6678	45217	22483
6679	45223	22476
6680	45229	22469
6681	45235	22462
6682	45240	22454
6683	45246	22447
6684	45252	22440
6685	45257	22432
6686	45263	22425
6687	45268	22417
6688	45448	22496
6689	45486	22505
6690	45494	22499
6691	45503	22493
6692	45511	22487
6693	45520	22481
6694	45541	22481
6695	45549	22475
6696	45556	22468
6697	45562	22461
6698	45568	22454
6699	45575	22447
6700	45581	22440
6701	45586	22432
6702	45592	22425
6703	45601	22420
6704	45608	22412
6705	45613	22405
6706	45620	22398
6707	45627	22392
6708	45634	22385
6709	45644	22380
6710	45650	22372
6711	45655	22365
6712	45661	22358
6713	45668	22351
6714	45674	22344
6715	45679	22336
6716	45685	22329
6717	45691	22322
6718	45697	22315
6719	45703	22307
6720	45709	22300
6721	45715	22293
6722	45721	22285
6723	45726	22278
6724	45732	22271
6725	45738	22263
6726	45743	22256
6727	45748	22248
6728	45753	22241
6729	45759	22233
6730	45764	22226
6731	45770	22218
6732	45775	22211
6733	45780	22203
6734	45786	22196
6735	45791	22188
6736	45797	22181
6737	45802	22173
6738	45808	22166
6739	45814	22159
6740	45819	22151
6741	45825	22144
6742	45831	22137
6743	45836	22129
6744	45842	22122
6745	45848	22115
6746	45854	22108
6747	45859	22100
6748	45864	22093
6749	45870	22085
6750	45875	22078
6751	45880	22070
6752	45886	22063
6753	45892	22056
6754	45897	22048
6755	45903	22041
6756	45909	22033
6757	45916	22027
6758	45922	22020
6759	45934	22015
6760	45941	22009
6761	45949	22002
6762	45955	21995
6763	45963	21989
6764	45974	21984
6765	45980	21977
6766	45985	21970
6767	45992	21963
6768	45998	21955
6769	46003	21948
6770	46009	21941
6771	46014	21933
6772	46021	21927
6773	46033	21922
6774	46039	21915
6775	46045	21908
6776	46051	21901
6777	46057	21894
6778	46063	21886
6779	46069	21879
6780	46076	21872
6781	46082	21865
6782	46087	21858
6783	46093	21850
6784	46099	21843
6785	46105	21836
6786	46111	21829
6787	46118	21822
6788	46124	21815
6789	46130	21808
6790	46136	21801
6791	46142	21794
6792	46148	21787
6793	46155	21780
6794	46161	21773
6795	46167	21765
6796	46174	21759
6797	46180	21751
6798	46186	21744
6799	46194	21738
6800	46202	21732
6801	46208	21725
6802	46214	21717
6803	46220	21710
6804	46226	21703
6805	46232	21696
6806	46238	21689
6807	46253	21686
6808	46260	21679
6809	46265	21672
6810	46271	21664
6811	46277	21657
6812	46283	21650
6813	46289	21643
6814	46294	21636
6815	46300	21628
6816	46307	21621
6817	46313	21614
6818	46319	21607
6819	46325	21600
6820	46331	21593
6821	46336	21585
6822	46342	21578
6823	46348	21571
6824	46354	21564
6825	46360	21557
6826	46367	21550
6827	46374	21543
6828	46380	21536
6829	46387	21529
6830	46393	21522
6831	46399	21515
6832	46404	21508
6833	46411	21501
6834	46417	21494
6835	46423	21486
6836	46429	21479
6837	46434	21472
6838	46440	21464
6839	46446	21457
6840	46512	21478
6841	46522	21472
6842	46530	21466
6843	46538	21460
6844	46546	21454
6845	46554	21447
6846	46561	21441
6847	46567	21434
6848	46574	21427
6849	46580	21420
6850	46587	21413
6851	46594	21406
6852	46601	21400
6853	46610	21394
6854	46616	21387
6855	46622	21379
6856	46628	21372
6857	46634	21365
6858	46640	21358
6859	46645	21350
6860	46650	21343
6861	46656	21336
6862	46662	21328
6863	46668	21321
6864	46673	21314
6865	46680	21307
6866	46686	21300
6867	46695	21294
6868	46703	21288
6869	46709	21280
6870	46714	21273
6871	46720	21266
6872	46725	21258
6873	46730	21251
6874	46737	21244
6875	46743	21237
6876	46748	21229
6877	46754	21222
6878	46758	21214
6879	46764	21207
6880	46769	21199
6881	46775	21192
6882	46780	21184
6883	46785	21177
6884	46790	21169
6885	46795	21162
6886	46801	21154
6887	46806	21147
6888	46811	21139
6889	46817	21132
6890	46822	21124
6891	46828	21117
6892	46834	21110
6893	46841	21103
6894	46849	21097
6895	46855	21090
6896	46862	21083
6897	46868	21076
6898	46876	21070
6899	46889	21066
6900	46897	21060
6901	46903	21052
6902	46911	21046
6903	46916	21039
6904	46922	21031
6905	46928	21024
6906	46933	21016
6907	46939	21009
6908	46945	21002
6909	46951	20995
6910	46956	20988
6911	46961	20980
6912	46967	20973
6913	46974	20966
6914	46981	20959
6915	46986	20952
6916	46992	20945
6917	46997	20937
6918	47004	20930
6919	47009	20923
6920	47015	20916
6921	47021	20909
6922	47026	20901
6923	47031	20894
6924	47038	20886
6925	47043	20879
6926	47049	20872
6927	47054	20864
6928	47060	20857
6929	47066	20850
6930	47072	20843
6931	47078	20836
6932	47084	20828
6933	47090	20821
6934	47096	20814
6935	47101	20807
6936	47108	20800
6937	47115	20793
6938	47120	20786
6939	47126	20779
6940	47132	20771
6941	47138	20764
6942	47143	20757
6943	47148	20749
6944	47153	20742
6945	47159	20734
6946	47164	20727
6947	47169	20719
6948	47175	20712
6949	47180	20705
6950	47185	20697
6951	47191	20690
6952	47196	20682
6953	47202	20675
6954	47207	20668
6955	47212	20660
6956	47218	20653
6957	47224	20646
6958	47230	20639
6959	47236	20631
6960	47242	20624
6961	47247	20617
6962	47253	20610
6963	47258	20602
6964	47264	20595
6965	47269	20587
6966	47274	20580
6967	47279	20573
6968	47285	20565
6969	47290	20558
6970	47295	20550
6971	47301	20543
6972	47308	20536
6973	47314	20529
6974	47321	20523
6975	47327	20515
6976	47332	20508
6977	47337	20500
6978	47342	20493
6979	47348	20486
6980	47354	20479
6981	47360	20471
6982	47368	20465
6983	47379	20460
6984	47386	20454
6985	47395	20448
6986	47401	20440
6987	47406	20433
6988	47412	20426
6989	47417	20418
6990	47423	20411
6991	47428	20404
6992	47434	20396
6993	47439	20389
6994	47445	20382
6995	47453	20375
6996	47460	20369
6997	47471	20364
6998	47477	20357
6999	47547	20377
7000	47555	20371
7001	47566	20366
7002	47574	20359
7003	47580	20352
7004	47587	20346
7005	47593	20339
7006	47601	20332
7007	47607	20325
7008	47614	20318
7009	47620	20311
7010	47626	20304
7011	47632	20297
7012	47638	20290
7013	47644	20283
7014	47649	20275
7015	47655	20268
7016	47661	20261
7017	47667	20254
7018	47672	20246
7019	47678	20239
7020	47683	20232
7021	47688	20224
7022	47694	20217
7023	47699	20209
7024	47706	20202
7025	47711	20195
7026	47718	20189
7027	47724	20181
7028	47730	20174
7029	47737	20167
7030	47742	20160
7031	47749	20153
7032	47755	20146
7033	47760	20139
7034	47766	20132
7035	47772	20124
7036	47779	20117
7037	47785	20110
7038	47791	20103
7039	47796	20096
7040	47804	20089
7041	47810	20082
7042	47817	20076
7043	47824	20069
7044	47830	20062
7045	47836	20055
7046	47841	20047
7047	47847	20040
7048	47853	20033
7049	47859	20026
7050	47864	20018
7051	47869	20011
7052	47875	20004
7053	47880	19996
7054	47886	19989
7055	47891	19982
7056	47896	19974
7057	47902	19967
7058	47907	19959
7059	47912	19952
7060	47918	19944
7061	47923	19937
7062	47929	19930
7063	47939	19925
7064	47949	19919
7065	47959	19914
7066	47969	19908
7067	47973	19900
7068	47977	19892
7069	47981	19884
7070	47985	19876
7071	47988	19868
7072	47992	19860
7073	47996	19852
7074	48000	19844
7075	48003	19836
7076	48007	19828
7077	48011	19820
7078	48014	19812
7079	48017	19803
7080	48020	19795
7081	48024	19787
7082	48027	19779
7083	48031	19771
7084	48034	19762
7085	48037	19754
7086	48041	19746
7087	48044	19738
7088	48047	19729
7089	48050	19721
7090	48053	19713
7091	48056	19704
7092	48059	19696
7093	48062	19688
7094	48065	19680
7095	48068	19671
7096	48071	19663
7097	48074	19655
7098	48077	19646
7099	48080	19638
7100	48082	19629
7101	48085	19621
7102	48088	19613
7103	48091	19604
7104	48094	19596
7105	48097	19588
7106	48099	19579
7107	48102	19571
7108	48105	19563
7109	48108	19554
7110	48111	19546
7111	48114	19537
7112	48117	19529
7113	48120	19521
7114	48123	19513
7115	48126	19504
7116	48129	19496
7117	48132	19488
7118	48135	19480
7119	48138	19471
7120	48141	19463
7121	48145	19455
7122	48148	19447
7123	48151	19439
7124	48154	19430
7125	48157	19422
7126	48161	19414
7127	48164	19406
7128	48167	19397
7129	48170	19389
7130	48172	19381
7131	48175	19373
7132	48178	19364
7133	48181	19356
7134	48184	19348
7135	48187	19339
7136	48190	19331
7137	48192	19323
7138	48195	19314
7139	48198	19306
7140	48201	19298
7141	48204	19289
7142	48207	19281
7143	48210	19273
7144	48213	19265
7145	48215	19256
7146	48218	19248
7147	48221	19239
7148	48224	19231
7149	48227	19223
7150	48230	19215
7151	48232	19206
7152	48235	19198
7153	48238	19190
7154	48241	19181
7155	48244	19173
7156	48247	19165
7157	48250	19157
7158	48253	19148
7159	48255	19140
7160	48258	19132
7161	48261	19123
7162	48264	19115
7163	48267	19107
7164	48270	19099
7165	48273	19091
7166	48276	19082
7167	48279	19074
7168	48282	19066
7169	48285	19058
7170	48288	19050
7171	48291	19042
7172	48294	19033
7173	48297	19025
7174	48300	19017
7175	48303	19009
7176	48306	19001
7177	48310	18992
7178	48313	18984
7179	48315	18976
7180	48319	18968
7181	48322	18960
7182	48325	18951
7183	48328	18943
7184	48330	18935
7185	48333	18927
7186	48337	18919
7187	48341	18911
7188	48344	18903
7189	48348	18895
7190	48351	18887
7191	48354	18879
7192	48357	18871
7193	48361	18863
7194	48364	18854
7195	48367	18846
7196	48370	18838
7197	48373	18830
7198	48376	18822
7199	48379	18814
7200	48382	18806
7201	48385	18798
7202	48389	18790
7203	48392	18781
7204	48395	18773
7205	48398	18765
7206	48401	18757
7207	48404	18749
7208	48407	18741
7209	48410	18733
7210	48414	18725
7211	48416	18716
7212	48419	18708
7213	48423	18700
7214	48426	18692
7215	48429	18684
7216	48432	18676
7217	48435	18668
7218	48438	18660
7219	48441	18651
7220	48444	18643
7221	48447	18635
7222	48451	18627
7223	48454	18619
7224	48457	18611
7225	48460	18603
7226	48464	18595
7227	48467	18587
7228	48470	18579
7229	48473	18571
7230	48476	18563
7231	48479	18555
7232	48483	18547
7233	48486	18539
7234	48489	18531
7235	48492	18523
7236	48495	18515
7237	48499	18507
7238	48502	18499
7239	48506	18491
7240	48509	18483
7241	48567	18496
7242	48573	18489
7243	48579	18482
7244	48585	18475
7245	48591	18468
7246	48596	18460
7247	48601	18453
7248	48606	18446
7249	48611	18438
7250	48616	18431
7251	48620	18423
7252	48624	18416
7253	48628	18408
7254	48632	18400
7255	48636	18392
7256	48640	18385
7257	48644	18377
7258	48648	18369
7259	48652	18361
7260	48655	18354
7261	48659	18346
7262	48663	18338
7263	48667	18330
7264	48671	18322
7265	48675	18315
7266	48678	18307
7267	48681	18299
7268	48684	18291
7269	48687	18283
7270	48691	18275
7271	48694	18267
7272	48697	18259
7273	48700	18250
7274	48703	18242
7275	48706	18234
7276	48709	18226
7277	48712	18218
7278	48715	18210
7279	48717	18202
7280	48720	18194
7281	48723	18186
7282	48727	18178
7283	48730	18170
7284	48732	18161
7285	48736	18153
7286	48738	18145
7287	48741	18137
7288	48744	18129
7289	48747	18121
7290	48750	18113
7291	48753	18105
7292	48756	18097
7293	48759	18089
7294	48762	18081
7295	48765	18073
7296	48768	18065
7297	48772	18057
7298	48775	18049
7299	48778	18041
7300	48782	18033
7301	48785	18025
7302	48788	18017
7303	48791	18009
7304	48795	18001
7305	48798	17993
7306	48801	17985
7307	48804	17977
7308	48807	17969
7309	48810	17961
7310	48813	17953
7311	48815	17945
7312	48818	17937
7313	48821	17929
7314	48824	17921
7315	48826	17912
7316	48829	17904
7317	48832	17896
7318	48835	17888
7319	48838	17880
7320	48841	17872
7321	48844	17864
7322	48847	17856
7323	48850	17848
7324	48852	17840
7325	48855	17832
7326	48858	17824
7327	48861	17816
7328	48864	17808
7329	48867	17800
7330	48870	17792
7331	48872	17784
7332	48875	17776
7333	48878	17768
7334	48881	17760
7335	48884	17752
7336	48887	17744
7337	48890	17736
7338	48893	17728
7339	48897	17720
7340	48900	17712
7341	48903	17704
7342	48906	17696
7343	48909	17688
7344	48912	17680
7345	48915	17672
7346	48919	17664
7347	48922	17656
7348	48926	17649
7349	48929	17641
7350	48933	17633
7351	48935	17625
7352	48938	17617
7353	48941	17609
7354	48944	17601
7355	48947	17593
7356	48950	17585
7357	48953	17577
7358	48957	17569
7359	48960	17561
7360	48963	17553
7361	48969	17547
7362	48972	17539
7363	48975	17531
7364	48978	17523
7365	48981	17515
7366	48984	17507
7367	48987	17499
7368	48991	17491
7369	48994	17483
7370	48998	17476
7371	49001	17468
7372	49004	17460
7373	49008	17452
7374	49012	17444
7375	49015	17437
7376	49019	17429
7377	49023	17422
7378	49029	17415
7379	49033	17407
7380	49036	17399
7381	49041	17392
7382	49044	17384
7383	49051	17377
7384	49054	17370
7385	49058	17362
7386	49062	17354
7387	49066	17347
7388	49069	17339
7389	49071	17331
7390	49074	17323
7391	49077	17315
7392	49080	17307
7393	49083	17299
7394	49085	17291
7395	49088	17283
7396	49091	17275
7397	49094	17267
7398	49097	17259
7399	49100	17251
7400	49103	17243
7401	49106	17235
7402	49108	17227
7403	49111	17219
7404	49114	17211
7405	49116	17203
7406	49119	17195
7407	49122	17187
7408	49125	17179
7409	49128	17171
7410	49131	17163
7411	49134	17155
7412	49136	17147
7413	49139	17139
7414	49142	17131
7415	49145	17124
7416	49148	17116
7417	49151	17108
7418	49154	17100
7419	49156	17092
7420	49159	17084
7421	49162	17076
7422	49165	17068
7423	49168	17060
7424	49171	17052
7425	49174	17044
7426	49177	17036
7427	49180	17029
7428	49183	17021
7429	49185	17013
7430	49188	17005
7431	49191	16997
7432	49194	16989
7433	49197	16981
7434	49199	16973
7435	49202	16965
7436	49205	16957
7437	49208	16949
7438	49211	16941
7439	49213	16933
7440	49216	16925
7441	49220	16918
7442	49222	16910
7443	49225	16902
7444	49228	16894
7445	49231	16886
7446	49234	16878
7447	49237	16870
7448	49240	16862
7449	49242	16854
7450	49245	16847
7451	49248	16839
7452	49251	16831
7453	49254	16823
7454	49256	16815
7455	49259	16807
7456	49262	16799
7457	49265	16791
7458	49268	16783
7459	49271	16775
7460	49274	16768
7461	49277	16760
7462	49279	16752
7463	49282	16744
7464	49285	16736
7465	49288	16728
7466	49291	16720
7467	49294	16713
7468	49296	16705
7469	49299	16697
7470	49302	16689
7471	49305	16681
7472	49308	16673
7473	49310	16665
7474	49313	16657
7475	49316	16649
7476	49319	16642
7477	49322	16634
7478	49325	16626
7479	49327	16618
7480	49330	16610
7481	49333	16602
7482	49336	16594
7483	49339	16587
7484	49342	16579
7485	49345	16571
7486	49347	16563
7487	49351	16555
7488	49354	16548
7489	49357	16540
7490	49360	16532
7491	49363	16524
7492	49366	16516
7493	49368	16508
7494	49371	16501
7495	49374	16493
7496	49377	16485
7497	49380	16477
7498	49382	16469
7499	49385	16461
7500	49388	16454
7501	49391	16446
7502	49394	16438
7503	49397	16430
7504	49399	16422
7505	49402	16414
7506	49405	16407
7507	49408	16399
7508	49411	16391
7509	49413	16383
7510	49416	16375
7511	49419	16368
7512	49422	16360
7513	49425	16352
7514	49428	16344
7515	49431	16336
7516	49433	16328
7517	49436	16321
7518	49439	16313
7519	49442	16305
7520	49445	16297
7521	49448	16290
7522	49451	16282
7523	49454	16274
7524	49457	16266
7525	49460	16258
7526	49463	16251
7527	49466	16243
7528	49468	16235
7529	49471	16227
7530	49474	16220
7531	49477	16212
7532	49480	16204
7533	49483	16196
7534	49486	16188
7535	49489	16181
7536	49491	16173
7537	49494	16165
7538	49497	16157
7539	49500	16150
7540	49503	16142
7541	49506	16134
7542	49509	16126
7543	49512	16118
7544	49514	16111
7545	49517	16103
7546	49520	16095
7547	49523	16088
7548	49526	16080
7549	49530	16072
7550	49533	16064
7551	49596	16076
7552	49601	16069
7553	49607	16063
7554	49613	16056
7555	49619	16049
7556	49624	16042
7557	49629	16035
7558	49634	16028
7559	49639	16021
7560	49643	16013
7561	49647	16006
7562	49652	15999
7563	49656	15991
7564	49660	15984
7565	49663	15977
7566	49667	15969
7567	49671	15961
7568	49674	15954
7569	49678	15946
7570	49681	15939
7571	49685	15931
7572	49688	15924
7573	49692	15916
7574	49695	15909
7575	49700	15901
7576	49703	15894
7577	49707	15886
7578	49710	15879
7579	49713	15871
7580	49717	15864
7581	49720	15856
7582	49723	15848
7583	49726	15841
7584	49729	15833
7585	49732	15825
7586	49735	15817
7587	49737	15810
7588	49740	15802
7589	49743	15794
7590	49746	15787
7591	49749	15779
7592	49752	15771
7593	49754	15763
7594	49757	15756
7595	49760	15748
7596	49763	15740
7597	49766	15733
7598	49769	15725
7599	49772	15717
7600	49775	15709
7601	49778	15702
7602	49780	15694
7603	49783	15686
7604	49786	15679
7605	49789	15671
7606	49792	15663
7607	49795	15656
7608	49798	15648
7609	49801	15640
7610	49804	15633
7611	49807	15625
7612	49810	15617
7613	49813	15609
7614	49816	15602
7615	49818	15594
7616	49821	15586
7617	49824	15579
7618	49827	15571
7619	49830	15563
7620	49832	15556
7621	49835	15548
7622	49838	15540
7623	49841	15532
7624	49844	15525
7625	49847	15517
7626	49850	15509
7627	49853	15502
7628	49856	15494
7629	49858	15486
7630	49861	15479
7631	49864	15471
7632	49867	15463
7633	49869	15456
7634	49872	15448
7635	49875	15440
7636	49878	15433
7637	49881	15425
7638	49884	15417
7639	49887	15410
7640	49889	15402
7641	49892	15394
7642	49895	15387
7643	49898	15379
7644	49901	15371
7645	49904	15364
7646	49907	15356
7647	49910	15349
7648	49913	15341
7649	49916	15333
7650	49919	15326
7651	49922	15318
7652	49924	15310
7653	49927	15303
7654	49930	15295
7655	49933	15287
7656	49936	15280
7657	49938	15272
7658	49941	15264
7659	49944	15257
7660	49947	15249
7661	49950	15242
7662	49953	15234
7663	49956	15226
7664	49959	15219
7665	49962	15211
7666	49965	15203
7667	49967	15196
7668	49971	15188
7669	49973	15181
7670	49976	15173
7671	49979	15165
7672	49982	15158
7673	49985	15150
7674	49988	15143
7675	49991	15135
7676	49994	15127
7677	49996	15120
7678	49999	15112
7679	50002	15105
7680	50005	15097
7681	50008	15089
7682	50011	15082
7683	50013	15074
7684	50016	15066
7685	50019	15059
7686	50022	15051
7687	50025	15044
7688	50028	15036
7689	50031	15029
7690	50034	15021
7691	50037	15013
7692	50040	15006
7693	50043	14998
7694	50046	14991
7695	50049	14983
7696	50051	14975
7697	50055	14968
7698	50058	14960
7699	50061	14953
7700	50064	14945
7701	50067	14938
7702	50070	14930
7703	50073	14923
7704	50076	14915
7705	50079	14908
7706	50082	14900
7707	50084	14892
7708	50087	14885
7709	50090	14877
7710	50093	14870
7711	50096	14862
7712	50099	14855
7713	50102	14847
7714	50105	14840
7715	50108	14832
7716	50111	14825
7717	50114	14817
7718	50118	14810
7719	50121	14802
7720	50124	14795
7721	50127	14787
7722	50130	14780
7723	50133	14772
7724	50137	14765
7725	50139	14757
7726	50142	14750
7727	50146	14742
7728	50150	14735
7729	50153	14728
7730	50156	14720
7731	50159	14713
7732	50162	14705
7733	50165	14697
7734	50168	14690
7735	50171	14682
7736	50173	14675
7737	50176	14667
7738	50179	14660
7739	50182	14652
7740	50185	14645
7741	50188	14637
7742	50191	14630
7743	50195	14622
7744	50198	14615
7745	50201	14608
7746	50205	14600
7747	50208	14593
7748	50211	14585
7749	50214	14578
7750	50217	14570
7751	50220	14563
7752	50224	14556
7753	50227	14548
7754	50230	14541
7755	50233	14533
7756	50236	14526
7757	50240	14518
7758	50243	14511
7759	50246	14504
7760	50249	14496
7761	50252	14489
7762	50255	14481
7763	50258	14474
7764	50261	14466
7765	50264	14459
7766	50267	14451
7767	50271	14444
7768	50273	14437
7769	50277	14429
7770	50280	14422
7771	50283	14414
7772	50285	14407
7773	50289	14399
7774	50292	14392
7775	50295	14384
7776	50298	14377
7777	50301	14370
7778	50304	14362
7779	50307	14355
7780	50310	14347
7781	50313	14340
7782	50317	14332
7783	50320	14325
7784	50323	14318
7785	50326	14310
7786	50329	14303
7787	50332	14295
7788	50335	14288
7789	50339	14281
7790	50342	14273
7791	50345	14266
7792	50348	14258
7793	50351	14251
7794	50354	14243
7795	50357	14236
7796	50360	14229
7797	50363	14221
7798	50366	14214
7799	50369	14206
7800	50372	14199
7801	50375	14191
7802	50378	14184
7803	50381	14177
7804	50383	14169
7805	50386	14162
7806	50389	14154
7807	50392	14147
7808	50395	14139
7809	50398	14132
7810	50400	14124
7811	50403	14117
7812	50406	14109
7813	50409	14102
7814	50412	14094
7815	50415	14087
7816	50418	14080
7817	50422	14072
7818	50425	14065
7819	50428	14057
7820	50431	14050
7821	50434	14043
7822	50437	14035
7823	50440	14028
7824	50443	14021
7825	50446	14013
7826	50449	14006
7827	50452	13998
7828	50456	13991
7829	50459	13984
7830	50461	13976
7831	50464	13969
7832	50467	13961
7833	50470	13954
7834	50473	13947
7835	50476	13939
7836	50479	13932
7837	50482	13924
7838	50485	13917
7839	50488	13910
7840	50491	13902
7841	50494	13895
7842	50497	13887
7843	50499	13880
7844	50503	13873
7845	50506	13865
7846	50509	13858
7847	50512	13850
7848	50514	13843
7849	50517	13836
7850	50520	13828
7851	50523	13821
7852	50526	13813
7853	50529	13806
7854	50534	13799
7855	50537	13792
7856	50540	13784
7857	50543	13777
7858	50546	13770
7859	50549	13762
7860	50553	13755
7861	50556	13748
7862	50634	13761
7863	50644	13756
7864	50651	13749
7865	50656	13742
7866	50662	13736
7867	50668	13729
7868	50674	13723
7869	50678	13716
7870	50683	13709
7871	50687	13702
7872	50691	13695
7873	50696	13688
7874	50700	13680
7875	50704	13673
7876	50708	13666
7877	50712	13659
7878	50717	13652
7879	50721	13645
7880	50724	13638
7881	50728	13631
7882	50731	13624
7883	50735	13616
7884	50738	13609
7885	50742	13602
